filename,label,iiif
Z185912505_00070_page70_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00070/472,1862,907,1071/full/0/native.jpg"
Z185912505_00074_page74_01.jpg,"animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00074/499,435,691,621/full/0/native.jpg"
Z185912505_00075_page75_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00075/235,2078,846,680/full/0/native.jpg"
Z185912505_00076_page76_01.jpg,"animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00076/1379,2348,784,566/full/0/native.jpg"
Z185912505_00076_page76_02.jpg,"animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00076/534,2337,779,573/full/0/native.jpg"
Z185912505_00077_page77_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00077/235,2546,768,591/full/0/native.jpg"
Z185912505_00078_page78_01.jpg,"plants;vegetation,25G|landscapes,25H","https://iiif.onb.ac.at/images/ABO/Z185912505/00078/468,2462,868,630/full/0/native.jpg"
Z185912505_00081_page81_01.jpg,"landscapes,25H|plants;vegetation,25G|animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00081/238,1323,768,590/full/0/native.jpg"
Z185912505_00082_page82_01.jpg,"landscapes,25H|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00082/472,2615,872,624/full/0/native.jpg"
Z185912505_00082_page82_02.jpg,"landscapes,25H|animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00082/393,375,954,630/full/0/native.jpg"
Z185912505_00085_page85_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00085/234,1607,759,578/full/0/native.jpg"
Z185912505_00086_page86_01.jpg,"landscapes,25H|plants;vegetation,25G|animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00086/485,369,756,597/full/0/native.jpg"
Z185912505_00088_page88_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00088/480,2009,465,751/full/0/native.jpg"
Z185912505_00089_page89_01.jpg,"animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00089/216,689,765,572/full/0/native.jpg"
Z185912505_00092_page92_01.jpg,"animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00092/465,1082,1286,723/full/0/native.jpg"
Z185912505_00097_page97_01.jpg,"landscapes,25H|plants;vegetation,25G|animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00097/228,2145,918,729/full/0/native.jpg"
Z185912505_00097_page97_02.jpg,"animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00097/250,581,619,724/full/0/native.jpg"
Z185912505_00100_page100_01.jpg,"landscapes,25H|animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00100/492,335,775,636/full/0/native.jpg"
Z185912505_00102_page102_02.jpg,"landscapes,25H|animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00102/464,2582,774,601/full/0/native.jpg"
Z185912505_00103_page103_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00103/354,1183,1485,1134/full/0/native.jpg"
Z185912505_00105_page105_03.jpg,"landscapes,25H|plants;vegetation,25G|animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00105/236,2474,773,587/full/0/native.jpg"
Z185912505_00106_page106_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00106/467,699,787,575/full/0/native.jpg"
Z185912505_00106_page106_02.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00106/490,1681,796,587/full/0/native.jpg"
Z185912505_00107_page107_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00107/1133,845,773,575/full/0/native.jpg"
Z185912505_00108_page108_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00108/472,1328,766,576/full/0/native.jpg"
Z185912505_00108_page108_02.jpg,"animals,25F|plants;vegetation,25G|landscapes,25H","https://iiif.onb.ac.at/images/ABO/Z185912505/00108/471,314,765,636/full/0/native.jpg"
Z185912505_00113_page113_01.jpg,"landscapes,25H|animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00113/270,544,1689,2746/full/0/native.jpg"
Z185912505_00114_page114_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00114/1372,2566,780,579/full/0/native.jpg"
Z185912505_00114_page114_02.jpg,"animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00114/527,2551,782,591/full/0/native.jpg"
Z185912505_00115_page115_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00115/282,794,907,765/full/0/native.jpg"
Z185912505_00115_page115_02.jpg,"animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00115/267,2263,989,742/full/0/native.jpg"
Z185912505_00118_page118_03.jpg,"landscapes,25H|animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00118/494,2534,1145,644/full/0/native.jpg"
Z185912505_00119_page119_01.jpg,"animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00119/245,1199,1021,742/full/0/native.jpg"
Z185912505_00124_page124_01.jpg,"landscapes,25H|animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00124/280,1776,1899,1364/full/0/native.jpg"
Z185912505_00125_page125_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00125/233,854,1757,869/full/0/native.jpg"
Z185912505_00125_page125_02.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00125/250,849,836,850/full/0/native.jpg"
Z185912505_00126_page126_01.jpg,"animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00126/497,702,1118,876/full/0/native.jpg"
Z185912505_00126_page126_02.jpg,"landscapes,25H","https://iiif.onb.ac.at/images/ABO/Z185912505/00126/499,2150,968,819/full/0/native.jpg"
Z185912505_00127_page127_01.jpg,"animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00127/257,1548,1180,1166/full/0/native.jpg"
Z185912505_00128_page128_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00128/485,731,722,622/full/0/native.jpg"
Z185912505_00128_page128_02.jpg,"landscapes,25H","https://iiif.onb.ac.at/images/ABO/Z185912505/00128/464,2271,894,889/full/0/native.jpg"
Z185912505_00129_page129_01.jpg,"landscapes,25H|animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00129/234,333,768,591/full/0/native.jpg"
Z185912505_00129_page129_02.jpg,"plants;vegetation,25G|animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00129/236,1279,763,597/full/0/native.jpg"
Z185912505_00129_page129_03.jpg,"animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00129/244,2537,887,599/full/0/native.jpg"
Z185912505_00130_page130_01.jpg,"landscapes,25H","https://iiif.onb.ac.at/images/ABO/Z185912505/00130/456,886,877,862/full/0/native.jpg"
Z185912505_00132_page132_01.jpg,"animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00132/389,343,1040,1747/full/0/native.jpg"
Z185912505_00134_page134_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00134/457,647,981,878/full/0/native.jpg"
Z185912505_00136_page136_01.jpg,"maps;atlases,25A","https://iiif.onb.ac.at/images/ABO/Z185912505/00136/469,801,756,574/full/0/native.jpg"
Z185912505_00137_page137_01.jpg,"animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00137/238,842,1712,1668/full/0/native.jpg"
Z185912505_00139_page139_01.jpg,"landscapes,25H|animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00139/263,757,1865,1339/full/0/native.jpg"
Z185912505_00139_page139_02.jpg,"animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00139/215,2144,1147,864/full/0/native.jpg"
Z185912505_00140_page140_01.jpg,"animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00140/483,1017,1236,879/full/0/native.jpg"
Z185912505_00141_page141_01.jpg,"animals,25F|landscapes,25H","https://iiif.onb.ac.at/images/ABO/Z185912505/00141/168,2277,848,814/full/0/native.jpg"
Z185912505_00141_page141_02.jpg,"animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00141/156,1230,884,872/full/0/native.jpg"
Z185912505_00142_page142_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00142/471,1262,581,948/full/0/native.jpg"
Z185912505_00144_page144_01.jpg,"animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00144/479,1190,835,806/full/0/native.jpg"
Z185912505_00145_page145_01.jpg,"animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00145/250,1152,1555,1993/full/0/native.jpg"
Z185912505_00146_page146_01.jpg,"landscapes,25H|animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00146/478,1372,786,586/full/0/native.jpg"
Z185912505_00147_page147_01.jpg,"animals,25F|plants;vegetation,25G|animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00147/194,839,963,1781/full/0/native.jpg"
Z185912505_00147_page147_02.jpg,"animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00147/196,876,928,870/full/0/native.jpg"
Z185912505_00149_page149_01.jpg,"animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00149/244,1474,896,872/full/0/native.jpg"
Z185912505_00152_page152_01.jpg,"animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00152/428,2291,927,857/full/0/native.jpg"
Z185912505_00153_page153_01.jpg,"animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00153/221,1302,857,832/full/0/native.jpg"
Z185912505_00156_page156_01.jpg,"animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00156/467,817,814,593/full/0/native.jpg"
Z185912505_00156_page156_02.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00156/501,2346,895,849/full/0/native.jpg"
Z185912505_00159_page159_01.jpg,"animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00159/241,905,778,587/full/0/native.jpg"
Z185912505_00162_page162_01.jpg,"animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00162/435,2092,889,1033/full/0/native.jpg"
Z185912505_00166_page166_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00166/487,1691,848,1387/full/0/native.jpg"
Z185912505_00171_page171_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00171/249,2255,930,872/full/0/native.jpg"
Z185912505_00177_page177_01.jpg,"landscapes,25H|plants;vegetation,25G|animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00177/243,2459,917,718/full/0/native.jpg"
Z185912505_00180_page180_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00180/404,744,760,1087/full/0/native.jpg"
Z185912505_00181_page181_01.jpg,"animals,25F|landscapes,25H|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00181/234,761,1798,771/full/0/native.jpg"
Z185912505_00182_page182_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00182/420,1606,791,1059/full/0/native.jpg"
Z185912505_00183_page183_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00183/230,400,846,681/full/0/native.jpg"
Z185912505_00184_page184_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00184/474,1737,666,955/full/0/native.jpg"
Z185912505_00185_page185_01.jpg,"landscapes,25H|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00185/140,672,762,601/full/0/native.jpg"
Z185912505_00185_page185_02.jpg,"plants;vegetation,25G|animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00185/123,1692,843,1433/full/0/native.jpg"
Z185912505_00185_page185_03.jpg,"animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00185/154,2435,757,625/full/0/native.jpg"
Z185912505_00186_page186_01.jpg,"animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00186/464,2604,814,567/full/0/native.jpg"
Z185912505_00186_page186_02.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00186/484,811,635,973/full/0/native.jpg"
Z185912505_00187_page187_01.jpg,"landscapes,25H","https://iiif.onb.ac.at/images/ABO/Z185912505/00187/249,2343,778,604/full/0/native.jpg"
Z185912505_00187_page187_02.jpg,"animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00187/251,1037,1211,707/full/0/native.jpg"
Z185912505_00188_page188_01.jpg,"animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00188/447,1222,784,765/full/0/native.jpg"
Z185912505_00188_page188_02.jpg,"animals,25F|landscapes,25H|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00188/454,2182,784,579/full/0/native.jpg"
Z185912505_00188_page188_03.jpg,"landscapes,25H|plants;vegetation,25G|animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00188/432,371,799,650/full/0/native.jpg"
Z185912505_00190_page190_01.jpg,"landscapes,25H","https://iiif.onb.ac.at/images/ABO/Z185912505/00190/449,1616,777,628/full/0/native.jpg"
Z185912505_00190_page190_02.jpg,"animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00190/438,696,827,600/full/0/native.jpg"
Z185912505_00191_page191_01.jpg,"landscapes,25H|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00191/276,1089,1615,1037/full/0/native.jpg"
Z185912505_00192_page192_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00192/432,973,1786,1147/full/0/native.jpg"
Z185912505_00194_page194_02.jpg,"landscapes,25H|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00194/468,745,773,602/full/0/native.jpg"
Z185912505_00194_page194_03.jpg,"animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00194/476,2477,806,617/full/0/native.jpg"
Z185912505_00195_page195_01.jpg,"landscapes,25H|animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00195/203,1109,944,920/full/0/native.jpg"
Z185912505_00195_page195_02.jpg,"animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00195/204,2130,782,586/full/0/native.jpg"
Z185912505_00196_page196_01.jpg,"landscapes,25H|animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00196/525,1372,923,853/full/0/native.jpg"
Z185912505_00197_page197_01.jpg,"animals,25F|plants;vegetation,25G|landscapes,25H","https://iiif.onb.ac.at/images/ABO/Z185912505/00197/275,921,1629,771/full/0/native.jpg"
Z185912505_00197_page197_02.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00197/236,2312,776,608/full/0/native.jpg"
Z185912505_00198_page198_02.jpg,"landscapes,25H","https://iiif.onb.ac.at/images/ABO/Z185912505/00198/471,1435,794,596/full/0/native.jpg"
Z185912505_00198_page198_03.jpg,"landscapes,25H","https://iiif.onb.ac.at/images/ABO/Z185912505/00198/474,620,781,588/full/0/native.jpg"
Z185912505_00199_page199_01.jpg,"landscapes,25H","https://iiif.onb.ac.at/images/ABO/Z185912505/00199/234,492,920,897/full/0/native.jpg"
Z185912505_00199_page199_02.jpg,"landscapes,25H|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00199/228,1826,950,905/full/0/native.jpg"
Z185912505_00202_page202_01.jpg,"animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00202/459,1802,783,767/full/0/native.jpg"
Z185912505_00202_page202_02.jpg,"landscapes,25H|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00202/438,1073,784,612/full/0/native.jpg"
Z185912505_00203_page203_01.jpg,"animals,25F|landscapes,25H|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00203/185,1834,1825,790/full/0/native.jpg"
Z185912505_00203_page203_02.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00203/204,735,682,890/full/0/native.jpg"
Z185912505_00205_page205_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00205/205,997,1236,2192/full/0/native.jpg"
Z185912505_00206_page206_01.jpg,"animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00206/464,1618,789,584/full/0/native.jpg"
Z185912505_00207_page207_01.jpg,"landscapes,25H|plants;vegetation,25G|animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00207/251,1459,1710,1568/full/0/native.jpg"
Z185912505_00208_page208_02.jpg,"maps;atlases,25A","https://iiif.onb.ac.at/images/ABO/Z185912505/00208/495,1551,791,584/full/0/native.jpg"
Z185912505_00209_page209_01.jpg,"landscapes,25H|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00209/190,513,949,953/full/0/native.jpg"
Z185912505_00210_page210_01.jpg,"landscapes,25H|animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00210/498,1485,791,569/full/0/native.jpg"
Z185912505_00210_page210_02.jpg,"landscapes,25H|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00210/489,2591,794,602/full/0/native.jpg"
Z185912505_00211_page211_01.jpg,"landscapes,25H|animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00211/272,983,905,909/full/0/native.jpg"
Z185912505_00212_page212_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00212/420,1549,967,957/full/0/native.jpg"
Z185912505_00212_page212_02.jpg,"animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00212/461,817,774,594/full/0/native.jpg"
Z185912505_00213_page213_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00213/241,682,776,590/full/0/native.jpg"
Z185912505_00214_page214_01.jpg,"landscapes,25H|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00214/489,1649,782,610/full/0/native.jpg"
Z185912505_00214_page214_02.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00214/483,653,521,806/full/0/native.jpg"
Z185912505_00214_page214_03.jpg,"landscapes,25H|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00214/485,2586,777,597/full/0/native.jpg"
Z185912505_00215_page215_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00215/233,1237,548,756/full/0/native.jpg"
Z185912505_00215_page215_02.jpg,"landscapes,25H|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00215/249,2404,808,647/full/0/native.jpg"
Z185912505_00216_page216_02.jpg,"animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00216/484,436,777,614/full/0/native.jpg"
Z185912505_00217_page217_01.jpg,"landscapes,25H|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00217/251,793,1670,972/full/0/native.jpg"
Z185912505_00218_page218_01.jpg,"animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00218/488,1392,821,538/full/0/native.jpg"
Z185912505_00218_page218_02.jpg,"animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00218/485,2577,787,595/full/0/native.jpg"
Z185912505_00219_page219_01.jpg,"landscapes,25H|plants;vegetation,25G|animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00219/230,2032,944,907/full/0/native.jpg"
Z185912505_00219_page219_02.jpg,"animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00219/258,972,1176,751/full/0/native.jpg"
Z185912505_00220_page220_02.jpg,"landscapes,25H|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00220/498,1907,779,585/full/0/native.jpg"
Z185912505_00221_page221_01.jpg,"landscapes,25H|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00221/222,625,769,600/full/0/native.jpg"
Z185912505_00222_page222_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00222/471,798,1744,1194/full/0/native.jpg"
Z185912505_00225_page225_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00225/222,2346,893,821/full/0/native.jpg"
Z185912505_00226_page226_01.jpg,"landscapes,25H|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00226/505,929,994,1259/full/0/native.jpg"
Z185912505_00227_page227_01.jpg,"animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00227/181,1046,855,833/full/0/native.jpg"
Z185912505_00230_page230_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00230/496,1466,845,1362/full/0/native.jpg"
Z185912505_00231_page231_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00231/228,1933,715,1092/full/0/native.jpg"
Z185912505_00232_page232_01.jpg,"landscapes,25H","https://iiif.onb.ac.at/images/ABO/Z185912505/00232/481,1091,930,895/full/0/native.jpg"
Z185912505_00233_page233_01.jpg,"animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00233/243,1468,757,575/full/0/native.jpg"
Z185912505_00234_page234_02.jpg,"animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00234/501,2432,1171,753/full/0/native.jpg"
Z185912505_00235_page235_01.jpg,"plants;vegetation,25G|animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00235/277,1175,794,586/full/0/native.jpg"
Z185912505_00235_page235_02.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00235/249,2242,535,826/full/0/native.jpg"
Z185912505_00236_page236_01.jpg,"landscapes,25H|animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00236/458,2093,788,613/full/0/native.jpg"
Z185912505_00237_page237_01.jpg,"maps;atlases,25A|landscapes,25H|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00237/252,1104,1773,903/full/0/native.jpg"
Z185912505_00238_page238_02.jpg,"animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00238/497,1571,1142,732/full/0/native.jpg"
Z185912505_00239_page239_01.jpg,"landscapes,25H","https://iiif.onb.ac.at/images/ABO/Z185912505/00239/232,402,781,585/full/0/native.jpg"
Z185912505_00240_page240_01.jpg,"landscapes,25H|animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00240/489,2368,791,596/full/0/native.jpg"
Z185912505_00240_page240_02.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00240/474,1560,533,809/full/0/native.jpg"
Z185912505_00241_page241_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00241/239,742,745,1039/full/0/native.jpg"
Z185912505_00241_page241_02.jpg,"landscapes,25H|plants;vegetation,25G|animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00241/243,1939,788,574/full/0/native.jpg"
Z185912505_00242_page242_01.jpg,"landscapes,25H|plants;vegetation,25G|animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00242/281,1373,1903,1387/full/0/native.jpg"
Z185912505_00243_page243_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00243/260,1600,560,744/full/0/native.jpg"
Z185912505_00243_page243_02.jpg,"landscapes,25H|animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00243/255,2614,781,598/full/0/native.jpg"
Z185912505_00243_page243_03.jpg,"animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00243/238,790,780,614/full/0/native.jpg"
Z185912505_00244_page244_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00244/476,2127,679,944/full/0/native.jpg"
Z185912505_00244_page244_02.jpg,"landscapes,25H","https://iiif.onb.ac.at/images/ABO/Z185912505/00244/457,1305,783,593/full/0/native.jpg"
Z185912505_00245_page245_01.jpg,"animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00245/159,687,779,610/full/0/native.jpg"
Z185912505_00246_page246_01.jpg,"landscapes,25H|animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00246/484,2017,922,890/full/0/native.jpg"
Z185912505_00248_page248_01.jpg,"landscapes,25H|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00248/496,1899,1693,999/full/0/native.jpg"
Z185912505_00248_page248_02.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00248/501,468,1020,689/full/0/native.jpg"
Z185912505_00249_page249_01.jpg,"animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00249/226,1424,780,594/full/0/native.jpg"
Z185912505_00250_page250_01.jpg,"landscapes,25H|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00250/481,814,773,587/full/0/native.jpg"
Z185912505_00250_page250_02.jpg,"landscapes,25H|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00250/492,1789,778,599/full/0/native.jpg"
Z185912505_00251_page251_01.jpg,"landscapes,25H|plants;vegetation,25G|animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00251/242,1232,1665,1448/full/0/native.jpg"
Z185912505_00252_page252_01.jpg,"landscapes,25H|animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00252/549,1124,907,910/full/0/native.jpg"
Z185912505_00253_page253_01.jpg,"maps;atlases,25A","https://iiif.onb.ac.at/images/ABO/Z185912505/00253/269,1573,1800,1466/full/0/native.jpg"
Z185912505_00255_page255_01.jpg,"animals,25F|landscapes,25H","https://iiif.onb.ac.at/images/ABO/Z185912505/00255/210,2307,917,834/full/0/native.jpg"
Z185912505_00255_page255_02.jpg,"animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00255/213,1228,1058,860/full/0/native.jpg"
Z185912505_00256_page256_01.jpg,"plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00256/474,1971,550,981/full/0/native.jpg"
Z185912505_00258_page258_01.jpg,"animals,25F|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00258/453,2530,779,593/full/0/native.jpg"
Z185912505_00259_page259_01.jpg,"landscapes,25H|plants;vegetation,25G","https://iiif.onb.ac.at/images/ABO/Z185912505/00259/318,1952,1355,1236/full/0/native.jpg"
Z185912505_00259_page259_02.jpg,"plants;vegetation,25G|animals,25F","https://iiif.onb.ac.at/images/ABO/Z185912505/00259/149,868,779,594/full/0/native.jpg"
